# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Jan 30 16:44:27 CET 2023 [seed=1289]
# -seed 1289 WNV_HMC_Cauchy_long.xml
state	joint	prior	likelihood	location.traitLikelihood	treeModel.rootHeight	age(root)	treeLength	location.variance.diagonal	long.207.1
82000	-374.95893170154824	-140.97290916469632	-233.98602253685192	-233.98602253685192	9.236476722599999	1998.3935232774002	189.54211632337905	0.27351009314868674	-73.20646051740864
82500	-365.9680925849352	-136.18274487919192	-229.78534770574328	-229.78534770574328	9.236476722599999	1998.3935232774002	189.54211632337905	0.3019513215348319	-75.50442168126291
83000	-390.45102363803034	-165.73264477974598	-224.71837885828435	-224.71837885828435	9.236476722599999	1998.3935232774002	189.54211632337905	0.3697206971092718	-73.58690198994893
83500	-360.4132007222621	-121.59307240610319	-238.8201283161589	-238.8201283161589	9.236476722599999	1998.3935232774002	189.54211632337905	0.2583897072288813	-75.79676566599342
84000	-349.2523874979798	-102.38697983966054	-246.86540765831924	-246.86540765831924	9.236476722599999	1998.3935232774002	189.54211632337905	0.3929767671143012	-75.55405649081136
84500	-376.5316907894082	-125.55207366398382	-250.97961712542437	-250.97961712542437	9.236476722599999	1998.3935232774002	189.54211632337905	0.4316344611517999	-75.51158977963598
85000	-395.2503623822995	-153.18379649009302	-242.06656589220646	-242.06656589220646	9.236476722599999	1998.3935232774002	189.54211632337905	0.49204413000504754	-74.67151723605735
85500	-346.98260753482145	-122.05326138323444	-224.929346151587	-224.929346151587	9.236476722599999	1998.3935232774002	189.54211632337905	0.23586713361599754	-73.73096302878947
86000	-387.9119794242175	-167.18664976803498	-220.7253296561825	-220.7253296561825	9.236476722599999	1998.3935232774002	189.54211632337905	0.2711998910735888	-74.3588844230376
86500	-390.41397982765795	-145.9325172099922	-244.48146261766573	-244.48146261766573	9.236476722599999	1998.3935232774002	189.54211632337905	0.5363906286788965	-73.6124480205275
87000	-397.9936180045025	-160.53780272999938	-237.4558152745031	-237.4558152745031	9.236476722599999	1998.3935232774002	189.54211632337905	0.47891112328427016	-74.43242105135955
87500	-404.66355465437243	-174.48695586112657	-230.17659879324586	-230.17659879324586	9.236476722599999	1998.3935232774002	189.54211632337905	0.36547579272153313	-76.14838150999438
88000	-367.24696282073785	-141.75672591521	-225.49023690552787	-225.49023690552787	9.236476722599999	1998.3935232774002	189.54211632337905	0.34611647193581235	-75.38042632955172
88500	-409.87632003511516	-169.0495200005458	-240.82680003456935	-240.82680003456935	9.236476722599999	1998.3935232774002	189.54211632337905	0.39721012921088783	-73.90416106437195
89000	-375.41150593040504	-145.7236107429151	-229.68789518748997	-229.68789518748997	9.236476722599999	1998.3935232774002	189.54211632337905	0.30314596015044204	-76.3491066242767
89500	-400.49339403611003	-158.35857425160103	-242.134819784509	-242.134819784509	9.236476722599999	1998.3935232774002	189.54211632337905	0.42501996690937294	-76.21179502735139
90000	-395.9857307217042	-153.5468002474353	-242.43893047426891	-242.43893047426891	9.236476722599999	1998.3935232774002	189.54211632337905	0.4777985934352875	-75.67815259649205
90500	-414.88407234789395	-160.058443623694	-254.8256287242	-254.8256287242	9.236476722599999	1998.3935232774002	189.54211632337905	0.7611406620651608	-74.68481659284373
91000	-404.7812092370733	-155.0427822616445	-249.73842697542884	-249.73842697542884	9.236476722599999	1998.3935232774002	189.54211632337905	0.4588041639405638	-73.21957385150246
91500	-367.1651428683007	-129.93135137920848	-237.23379148909217	-237.23379148909217	9.236476722599999	1998.3935232774002	189.54211632337905	0.3246631744301173	-75.14375914776257
92000	-381.3366222616997	-155.678212776435	-225.65840948526468	-225.65840948526468	9.236476722599999	1998.3935232774002	189.54211632337905	0.24753649275039935	-74.40306063081321
92500	-430.29997280526675	-168.21643072469837	-262.0835420805684	-262.0835420805684	9.236476722599999	1998.3935232774002	189.54211632337905	0.8794684417400084	-73.82195218339196
93000	-336.37144542847227	-104.78457972352888	-231.5868657049434	-231.5868657049434	9.236476722599999	1998.3935232774002	189.54211632337905	0.20608595105408578	-76.62698827541281
93500	-417.66360637225597	-166.62978322465287	-251.0338231476031	-251.0338231476031	9.236476722599999	1998.3935232774002	189.54211632337905	0.4779698593750111	-73.36211460602244
94000	-344.6118068091683	-121.16809694350091	-223.4437098656674	-223.4437098656674	9.236476722599999	1998.3935232774002	189.54211632337905	0.2603376829455215	-74.87570695738853
94500	-379.8645858282107	-142.4950544709836	-237.36953135722706	-237.36953135722706	9.236476722599999	1998.3935232774002	189.54211632337905	0.3721918708505122	-75.16491847332676
95000	-397.00528647963466	-155.64311099055794	-241.36217548907672	-241.36217548907672	9.236476722599999	1998.3935232774002	189.54211632337905	0.5724198903425998	-73.83881345235233
95500	-377.09393947634203	-132.3498670918742	-244.74407238446784	-244.74407238446784	9.236476722599999	1998.3935232774002	189.54211632337905	0.6216279325366376	-76.00404980826546
96000	-358.4707908833318	-115.9492669096077	-242.5215239737241	-242.5215239737241	9.236476722599999	1998.3935232774002	189.54211632337905	0.34912064792609987	-75.53026142642253
96500	-383.99555123560276	-139.48926767167353	-244.5062835639292	-244.5062835639292	9.236476722599999	1998.3935232774002	189.54211632337905	0.3878581085060372	-76.47209172395516
97000	-391.7873358592062	-144.39597461574147	-247.39136124346476	-247.39136124346476	9.236476722599999	1998.3935232774002	189.54211632337905	0.6373604767694268	-72.71554674972455
97500	-351.48156653668724	-132.37570520788987	-219.10586132879737	-219.10586132879737	9.236476722599999	1998.3935232774002	189.54211632337905	0.27017840552132943	-73.74922923721805
98000	-359.6288345944339	-116.38367597612387	-243.24515861831006	-243.24515861831006	9.236476722599999	1998.3935232774002	189.54211632337905	0.34536247613203286	-74.80892417844117
98500	-346.4542527411903	-114.52767738629196	-231.92657535489838	-231.92657535489838	9.236476722599999	1998.3935232774002	189.54211632337905	0.3208440764385709	-74.28214109710815
99000	-406.7872728179674	-172.6998687885409	-234.0874040294265	-234.0874040294265	9.236476722599999	1998.3935232774002	189.54211632337905	0.4228190083540432	-75.47857464870104
99500	-414.17601703678247	-165.14283866610887	-249.0331783706736	-249.0331783706736	9.236476722599999	1998.3935232774002	189.54211632337905	0.6049815538165076	-73.85160574830128
100000	-311.7407610822602	-89.90462803184121	-221.836133050419	-221.836133050419	9.236476722599999	1998.3935232774002	189.54211632337905	0.2309704771749109	-73.92935981569262
100500	-354.5616774258757	-118.33177272543736	-236.22990470043837	-236.22990470043837	9.236476722599999	1998.3935232774002	189.54211632337905	0.19587595358180732	-74.21526181633557
101000	-417.00144330352015	-156.92578835297837	-260.0756549505418	-260.0756549505418	9.236476722599999	1998.3935232774002	189.54211632337905	0.6561147686100104	-76.63541563196111
101500	-404.78496863389995	-164.0677851564088	-240.71718347749115	-240.71718347749115	9.236476722599999	1998.3935232774002	189.54211632337905	0.5507471980463307	-73.3659999725689
102000	-352.39033153908105	-116.42024063613074	-235.9700909029503	-235.9700909029503	9.236476722599999	1998.3935232774002	189.54211632337905	0.391340948003275	-74.88299367154711
102500	-375.30155352655197	-135.14897093949875	-240.15258258705325	-240.15258258705325	9.236476722599999	1998.3935232774002	189.54211632337905	0.39979253565228146	-73.52966610127396
103000	-377.69822941954703	-148.18327236563212	-229.51495705391488	-229.51495705391488	9.236476722599999	1998.3935232774002	189.54211632337905	0.3133476012141618	-74.15563489046023
103500	-378.17228661812527	-142.4169709974612	-235.75531562066408	-235.75531562066408	9.236476722599999	1998.3935232774002	189.54211632337905	0.41776264784498773	-75.39134960072516
104000	-335.85910634638196	-108.14427708580826	-227.71482926057368	-227.71482926057368	9.236476722599999	1998.3935232774002	189.54211632337905	0.30559054035198785	-74.31926908864486
104500	-340.0040141131689	-113.74632000571209	-226.2576941074568	-226.2576941074568	9.236476722599999	1998.3935232774002	189.54211632337905	0.22937297347077776	-74.19677670401367
105000	-388.9539813201419	-156.32135382046894	-232.632627499673	-232.632627499673	9.236476722599999	1998.3935232774002	189.54211632337905	0.5010634087201254	-74.14257911094488
105500	-384.79809801539363	-144.50686037091234	-240.29123764448133	-240.29123764448133	9.236476722599999	1998.3935232774002	189.54211632337905	0.40922459126490796	-75.20163689487089
106000	-362.88683868687673	-127.94523492805408	-234.94160375882265	-234.94160375882265	9.236476722599999	1998.3935232774002	189.54211632337905	0.2938394801733514	-74.58617315411864
106500	-370.08672499674077	-140.9772530884273	-229.10947190831348	-229.10947190831348	9.236476722599999	1998.3935232774002	189.54211632337905	0.23973013279900246	-74.07845615064637
107000	-408.1566199730779	-155.22575759332315	-252.93086237975479	-252.93086237975479	9.236476722599999	1998.3935232774002	189.54211632337905	0.5849318240473317	-72.80522293790709
107500	-359.02076773626857	-116.82318482239019	-242.1975829138784	-242.1975829138784	9.236476722599999	1998.3935232774002	189.54211632337905	0.2334872427193569	-74.07913537039578
108000	-411.96581388060144	-174.32825017742604	-237.6375637031754	-237.6375637031754	9.236476722599999	1998.3935232774002	189.54211632337905	0.4464622049092156	-75.23580416883865
108500	-347.6849916193905	-120.40672611240166	-227.27826550698882	-227.27826550698882	9.236476722599999	1998.3935232774002	189.54211632337905	0.1448737744542014	-75.45159842060632
109000	-359.0872515553714	-127.70195397237731	-231.38529758299404	-231.38529758299404	9.236476722599999	1998.3935232774002	189.54211632337905	0.3053486363786187	-73.74773986899329
109500	-373.2144753028431	-144.9766459368126	-228.23782936603047	-228.23782936603047	9.236476722599999	1998.3935232774002	189.54211632337905	0.43306610867386613	-76.00797076029197
110000	-419.1071923929932	-160.74733582987812	-258.3598565631151	-258.3598565631151	9.236476722599999	1998.3935232774002	189.54211632337905	0.6197510486260907	-74.15901709662627
110500	-375.62028698289396	-128.8807300005876	-246.73955698230634	-246.73955698230634	9.236476722599999	1998.3935232774002	189.54211632337905	0.4275708684616	-72.842825789451
111000	-397.04015897985244	-168.04719880025382	-228.9929601795986	-228.9929601795986	9.236476722599999	1998.3935232774002	189.54211632337905	0.24498283687255093	-73.73736966926693
111500	-388.51167826051073	-134.57953384955113	-253.93214441095964	-253.93214441095964	9.236476722599999	1998.3935232774002	189.54211632337905	0.38266346328293416	-75.09169012261349
112000	-423.7742794205693	-180.37735903995076	-243.39692038061852	-243.39692038061852	9.236476722599999	1998.3935232774002	189.54211632337905	0.6137488494529503	-75.63354099564187
112500	-430.71570715718224	-197.21688491391683	-233.4988222432654	-233.4988222432654	9.236476722599999	1998.3935232774002	189.54211632337905	0.5500751660936136	-74.87479871887648
113000	-393.4256959884433	-161.23797772013694	-232.18771826830638	-232.18771826830638	9.236476722599999	1998.3935232774002	189.54211632337905	0.40238143286478634	-75.24126409449889
113500	-359.7258124833196	-131.07887932093013	-228.6469331623895	-228.6469331623895	9.236476722599999	1998.3935232774002	189.54211632337905	0.25303101064535966	-75.19495697744978
114000	-384.6343411688848	-138.57759722849528	-246.05674394038957	-246.05674394038957	9.236476722599999	1998.3935232774002	189.54211632337905	0.48408344685914895	-76.53433748701936
114500	-390.9580708591695	-149.1949054235083	-241.7631654356612	-241.7631654356612	9.236476722599999	1998.3935232774002	189.54211632337905	0.5268681801798281	-74.08304907065258
115000	-423.1001700944496	-169.77955728369534	-253.32061281075423	-253.32061281075423	9.236476722599999	1998.3935232774002	189.54211632337905	0.7308635024917545	-73.9187779062799
115500	-364.0602978625054	-128.5503828879151	-235.50991497459032	-235.50991497459032	9.236476722599999	1998.3935232774002	189.54211632337905	0.4196538030418091	-73.0799819243446
116000	-390.2015489755786	-160.47790696468994	-229.72364201088863	-229.72364201088863	9.236476722599999	1998.3935232774002	189.54211632337905	0.2988879335072102	-75.4492332521281
116500	-373.3986917131855	-124.6749663264138	-248.72372538677166	-248.72372538677166	9.236476722599999	1998.3935232774002	189.54211632337905	0.3559006817767678	-73.94519771806593
117000	-405.60346127323066	-153.07488841066953	-252.52857286256116	-252.52857286256116	9.236476722599999	1998.3935232774002	189.54211632337905	0.5673913168405115	-75.28783330121898
117500	-416.79179917014824	-162.06527097831474	-254.72652819183352	-254.72652819183352	9.236476722599999	1998.3935232774002	189.54211632337905	0.675547736016956	-74.15731493491354
118000	-338.0769980735205	-111.77813374540011	-226.29886432812035	-226.29886432812035	9.236476722599999	1998.3935232774002	189.54211632337905	0.25145263643585175	-75.65542234446377
118500	-407.13953764686073	-151.85270320068037	-255.28683444618034	-255.28683444618034	9.236476722599999	1998.3935232774002	189.54211632337905	0.6085353799846043	-73.31162694655386
119000	-393.01570305314294	-139.03799048130088	-253.97771257184203	-253.97771257184203	9.236476722599999	1998.3935232774002	189.54211632337905	0.5831704316726578	-75.12969625501944
119500	-333.6672011240987	-115.28136923608386	-218.38583188801488	-218.38583188801488	9.236476722599999	1998.3935232774002	189.54211632337905	0.1769068445749848	-76.268431354757
120000	-418.3816788327035	-152.91659838853386	-265.4650804441697	-265.4650804441697	9.236476722599999	1998.3935232774002	189.54211632337905	0.8172266328121569	-75.50890879225355
120500	-396.00139635087487	-159.25071850904305	-236.7506778418318	-236.7506778418318	9.236476722599999	1998.3935232774002	189.54211632337905	0.39715850609497283	-74.37624877312885
121000	-362.2654574627263	-123.5108103861185	-238.75464707660785	-238.75464707660785	9.236476722599999	1998.3935232774002	189.54211632337905	0.27316134104641604	-76.02974975583417
121500	-352.32941584399435	-118.66921951654167	-233.66019632745267	-233.66019632745267	9.236476722599999	1998.3935232774002	189.54211632337905	0.28691028773978333	-75.82803270852335
122000	-412.1863412095957	-160.82065533219648	-251.36568587739922	-251.36568587739922	9.236476722599999	1998.3935232774002	189.54211632337905	0.5018489409295738	-77.01019448517867
122500	-409.7310891348867	-173.44183958053296	-236.28924955435377	-236.28924955435377	9.236476722599999	1998.3935232774002	189.54211632337905	0.3940933221913623	-75.12826833850328
123000	-354.6726444656886	-120.59596741465985	-234.07667705102875	-234.07667705102875	9.236476722599999	1998.3935232774002	189.54211632337905	0.3594426589822975	-75.31900085080208
123500	-388.1880958821689	-148.5926654975893	-239.5954303845796	-239.5954303845796	9.236476722599999	1998.3935232774002	189.54211632337905	0.45935849490404346	-74.40584944473561
124000	-350.25477350994714	-108.87225503180814	-241.38251847813902	-241.38251847813902	9.236476722599999	1998.3935232774002	189.54211632337905	0.39031793162779027	-74.83280874186322
124500	-386.75131776836747	-132.10215132374532	-254.64916644462218	-254.64916644462218	9.236476722599999	1998.3935232774002	189.54211632337905	0.4632964333129071	-75.88132643195381
125000	-375.08706373509244	-134.537204728635	-240.54985900645744	-240.54985900645744	9.236476722599999	1998.3935232774002	189.54211632337905	0.4222212761767949	-75.59703481522811
125500	-392.49055421243605	-150.85353372825108	-241.63702048418497	-241.63702048418497	9.236476722599999	1998.3935232774002	189.54211632337905	0.3911140714424998	-73.48083629400993
126000	-379.3067525135143	-144.74315498013232	-234.56359753338197	-234.56359753338197	9.236476722599999	1998.3935232774002	189.54211632337905	0.3607134102276356	-76.04035153927987
126500	-382.1223298264705	-153.87594528955918	-228.24638453691134	-228.24638453691134	9.236476722599999	1998.3935232774002	189.54211632337905	0.3311409771352133	-74.7901214541106
127000	-405.04141846070706	-168.3396033348368	-236.7018151258703	-236.7018151258703	9.236476722599999	1998.3935232774002	189.54211632337905	0.4764519552411103	-72.99273710041125
127500	-373.6014582485094	-135.29983867767942	-238.30161957082996	-238.30161957082996	9.236476722599999	1998.3935232774002	189.54211632337905	0.4491320260511697	-74.70824528836665
128000	-413.9608646055241	-156.41016683572033	-257.5506977698038	-257.5506977698038	9.236476722599999	1998.3935232774002	189.54211632337905	0.7632124755475511	-74.29539410680236
128500	-394.02770777597664	-153.6640998914773	-240.36360788449934	-240.36360788449934	9.236476722599999	1998.3935232774002	189.54211632337905	0.40760473895813576	-74.0827701625002
129000	-373.64078360876545	-131.60608758422254	-242.03469602454294	-242.03469602454294	9.236476722599999	1998.3935232774002	189.54211632337905	0.25679873592907765	-74.19576419210773
129500	-372.7691777084956	-147.64531557590894	-225.12386213258665	-225.12386213258665	9.236476722599999	1998.3935232774002	189.54211632337905	0.30543403620099524	-76.02343305378767
130000	-377.8469328509078	-149.8418810751163	-228.00505177579151	-228.00505177579151	9.236476722599999	1998.3935232774002	189.54211632337905	0.2602676855453616	-74.21409156108788
130500	-383.37860784702065	-141.3774924618673	-242.00111538515335	-242.00111538515335	9.236476722599999	1998.3935232774002	189.54211632337905	0.34576360155326835	-73.39647529624831
131000	-384.44265022673966	-138.69442396528038	-245.74822626145928	-245.74822626145928	9.236476722599999	1998.3935232774002	189.54211632337905	0.4079405324247185	-75.99890994838398
131500	-337.14235837517333	-112.35421641278847	-224.78814196238483	-224.78814196238483	9.236476722599999	1998.3935232774002	189.54211632337905	0.16701896074350497	-73.85303443061717
132000	-363.8762750652884	-128.0010947106609	-235.87518035462745	-235.87518035462745	9.236476722599999	1998.3935232774002	189.54211632337905	0.287996959642974	-74.79476314670195
132500	-354.70876349385713	-126.7994260086132	-227.90933748524392	-227.90933748524392	9.236476722599999	1998.3935232774002	189.54211632337905	0.1800212115661638	-74.08678440917075
133000	-374.57364414824895	-134.53252078097444	-240.0411233672745	-240.0411233672745	9.236476722599999	1998.3935232774002	189.54211632337905	0.3645774196658346	-74.94187901085334
133500	-366.4131335453685	-133.92900851173528	-232.4841250336332	-232.4841250336332	9.236476722599999	1998.3935232774002	189.54211632337905	0.33309557411958146	-73.90649992159682
134000	-419.59727581152566	-170.30772890047098	-249.28954691105469	-249.28954691105469	9.236476722599999	1998.3935232774002	189.54211632337905	0.572128131433218	-74.63549400412239
134500	-390.38457798980176	-148.68955262687558	-241.6950253629262	-241.6950253629262	9.236476722599999	1998.3935232774002	189.54211632337905	0.5095124958480427	-73.73164066708996
135000	-334.15330756574815	-107.36599567224152	-226.7873118935066	-226.7873118935066	9.236476722599999	1998.3935232774002	189.54211632337905	0.22272895942401896	-76.1907984154027
135500	-385.71879370054467	-148.17684855635244	-237.54194514419223	-237.54194514419223	9.236476722599999	1998.3935232774002	189.54211632337905	0.5341855540510764	-76.8304884241581
136000	-341.10511277791477	-103.53782203742902	-237.56729074048573	-237.56729074048573	9.236476722599999	1998.3935232774002	189.54211632337905	0.264209149591271	-73.19917554014042
136500	-420.2142511816153	-180.2945753216491	-239.91967585996622	-239.91967585996622	9.236476722599999	1998.3935232774002	189.54211632337905	0.39568940565847044	-74.73629583163938
137000	-383.96892447194614	-151.5268868941441	-232.44203757780204	-232.44203757780204	9.236476722599999	1998.3935232774002	189.54211632337905	0.38711170936017375	-75.31666722610063
137500	-365.81498353798213	-132.46101806187514	-233.35396547610696	-233.35396547610696	9.236476722599999	1998.3935232774002	189.54211632337905	0.29895495234306024	-74.7448923383469
138000	-386.5887646899919	-145.9112494288118	-240.6775152611801	-240.6775152611801	9.236476722599999	1998.3935232774002	189.54211632337905	0.4770504968911013	-74.08654006429246
138500	-331.80827442338	-114.95262517824254	-216.85564924513747	-216.85564924513747	9.236476722599999	1998.3935232774002	189.54211632337905	0.18095495921946256	-73.187528843357
139000	-419.8753411853735	-170.19517287292675	-249.6801683124467	-249.6801683124467	9.236476722599999	1998.3935232774002	189.54211632337905	0.5610190215678712	-75.39679763741678
139500	-377.4283448118168	-151.30941548204208	-226.11892932977474	-226.11892932977474	9.236476722599999	1998.3935232774002	189.54211632337905	0.2697052007022264	-75.19121547424604
140000	-451.2114983090661	-210.10159325782578	-241.10990505124028	-241.10990505124028	9.236476722599999	1998.3935232774002	189.54211632337905	0.6430400460026235	-74.08015699717399
140500	-387.41936811940263	-152.49382658924304	-234.92554153015956	-234.92554153015956	9.236476722599999	1998.3935232774002	189.54211632337905	0.493989147493199	-73.69303298715639
141000	-371.5807448447583	-134.05726652680625	-237.5234783179521	-237.5234783179521	9.236476722599999	1998.3935232774002	189.54211632337905	0.4976034808870714	-73.66723146231003
141500	-361.18923214682764	-108.16923342354713	-253.01999872328054	-253.01999872328054	9.236476722599999	1998.3935232774002	189.54211632337905	0.4532122345156371	-74.02703587304785
142000	-368.86748956998963	-132.9182982287809	-235.9491913412087	-235.9491913412087	9.236476722599999	1998.3935232774002	189.54211632337905	0.4332423347575802	-73.81279354593265
142500	-369.1564064766965	-137.52768669266297	-231.6287197840335	-231.6287197840335	9.236476722599999	1998.3935232774002	189.54211632337905	0.3391793385929573	-75.6776317436014
143000	-366.1351339822537	-131.5644511558287	-234.57068282642504	-234.57068282642504	9.236476722599999	1998.3935232774002	189.54211632337905	0.2357624048139757	-74.40773984403587
143500	-365.0916368977609	-132.17143016602682	-232.92020673173408	-232.92020673173408	9.236476722599999	1998.3935232774002	189.54211632337905	0.36250382822008465	-76.42561074353252
144000	-368.4987344030425	-137.17615746607797	-231.32257693696448	-231.32257693696448	9.236476722599999	1998.3935232774002	189.54211632337905	0.22995961178939064	-74.3238333389036
144500	-406.5993732132827	-177.13778048835607	-229.46159272492665	-229.46159272492665	9.236476722599999	1998.3935232774002	189.54211632337905	0.4376125605972586	-76.60541390603065
145000	-341.5435079865615	-107.42566084785574	-234.1178471387058	-234.1178471387058	9.236476722599999	1998.3935232774002	189.54211632337905	0.24528307617609635	-76.31660900330517
145500	-345.7298859151956	-121.54869287884692	-224.1811930363487	-224.1811930363487	9.236476722599999	1998.3935232774002	189.54211632337905	0.2205256743567709	-74.23208089694292
146000	-356.5626426521254	-120.84864414125285	-235.71399851087256	-235.71399851087256	9.236476722599999	1998.3935232774002	189.54211632337905	0.28192384998955167	-75.06495785990955
146500	-380.1634731446825	-141.63881611368706	-238.52465703099543	-238.52465703099543	9.236476722599999	1998.3935232774002	189.54211632337905	0.5875930998484142	-75.23719963397744
147000	-348.4675180139124	-120.89526845760902	-227.57224955630338	-227.57224955630338	9.236476722599999	1998.3935232774002	189.54211632337905	0.27310406176137025	-76.84298753879051
147500	-416.53062902519065	-177.6726877478607	-238.85794127732996	-238.85794127732996	9.236476722599999	1998.3935232774002	189.54211632337905	0.5155219988693168	-74.8976912848352
148000	-354.01939240594993	-109.48471459803872	-244.53467780791124	-244.53467780791124	9.236476722599999	1998.3935232774002	189.54211632337905	0.36617893864686035	-75.02773373079592
148500	-394.8770270971611	-165.6362755639848	-229.24075153317625	-229.24075153317625	9.236476722599999	1998.3935232774002	189.54211632337905	0.31399513889999237	-73.83691299868893
149000	-377.53659377325863	-124.5488175578878	-252.98777621537084	-252.98777621537084	9.236476722599999	1998.3935232774002	189.54211632337905	0.5390623251790736	-76.18751075591776
149500	-367.2750237441701	-139.69303540069117	-227.58198834347894	-227.58198834347894	9.236476722599999	1998.3935232774002	189.54211632337905	0.2665869940122848	-73.65533329327009
150000	-381.9340856738355	-139.0203794837911	-242.91370619004442	-242.91370619004442	9.236476722599999	1998.3935232774002	189.54211632337905	0.4404815366031873	-77.45247569764965
150500	-343.75147554950155	-123.05967925109839	-220.69179629840315	-220.69179629840315	9.236476722599999	1998.3935232774002	189.54211632337905	0.18215446552079728	-74.75621453586223
151000	-357.24099936526534	-120.01178345483274	-237.2292159104326	-237.2292159104326	9.236476722599999	1998.3935232774002	189.54211632337905	0.3075572868666441	-74.07330585739996
151500	-362.534890053367	-121.79962450499605	-240.735265548371	-240.735265548371	9.236476722599999	1998.3935232774002	189.54211632337905	0.34204138978175647	-74.33965849923236
152000	-359.010831162787	-123.64034184037335	-235.37048932241365	-235.37048932241365	9.236476722599999	1998.3935232774002	189.54211632337905	0.28391819350530756	-76.35573807569499
152500	-411.1150951270939	-167.29745508222607	-243.81764004486783	-243.81764004486783	9.236476722599999	1998.3935232774002	189.54211632337905	0.529377750172074	-75.15322938892471
153000	-405.70388311487125	-152.4584903829915	-253.24539273187975	-253.24539273187975	9.236476722599999	1998.3935232774002	189.54211632337905	0.7120318590242731	-74.09594493043824
153500	-347.87951464864864	-120.06300570419751	-227.8165089444511	-227.8165089444511	9.236476722599999	1998.3935232774002	189.54211632337905	0.2784535516822489	-75.49391442037137
154000	-406.340462720774	-169.61506691941136	-236.72539580136265	-236.72539580136265	9.236476722599999	1998.3935232774002	189.54211632337905	0.38667398912284334	-75.47797054960402
154500	-332.00989596114704	-103.60434561588394	-228.4055503452631	-228.4055503452631	9.236476722599999	1998.3935232774002	189.54211632337905	0.1995062188357324	-75.81273539569622
155000	-363.3128615011288	-136.31073376936467	-227.00212773176412	-227.00212773176412	9.236476722599999	1998.3935232774002	189.54211632337905	0.24024765864235909	-76.69757582780868
155500	-415.133598646124	-171.78219737355633	-243.3514012725677	-243.3514012725677	9.236476722599999	1998.3935232774002	189.54211632337905	0.5394523119643719	-75.39646733229817
156000	-368.002905419724	-137.49658925854345	-230.5063161611806	-230.5063161611806	9.236476722599999	1998.3935232774002	189.54211632337905	0.34518883663299843	-73.99352300417044
156500	-354.88228209961034	-118.80005206458877	-236.08223003502155	-236.08223003502155	9.236476722599999	1998.3935232774002	189.54211632337905	0.27752046962191934	-75.55279145252362
157000	-321.1301530347442	-99.61293751959447	-221.51721551514973	-221.51721551514973	9.236476722599999	1998.3935232774002	189.54211632337905	0.19656638623427444	-75.73994071417323
157500	-376.33529468089966	-139.66109456803994	-236.6742001128597	-236.6742001128597	9.236476722599999	1998.3935232774002	189.54211632337905	0.36128378975244213	-73.80217645925286
158000	-356.2049807539963	-130.5317927854003	-225.67318796859598	-225.67318796859598	9.236476722599999	1998.3935232774002	189.54211632337905	0.21395493561486373	-74.01663059190979
158500	-376.37353284690033	-145.8646735348126	-230.50885931208774	-230.50885931208774	9.236476722599999	1998.3935232774002	189.54211632337905	0.3737442234514343	-74.23001524098787
159000	-352.08074629529557	-122.83958075505872	-229.24116554023684	-229.24116554023684	9.236476722599999	1998.3935232774002	189.54211632337905	0.26577499519542375	-74.06780674617342
159500	-369.09653419141836	-113.74915100182034	-255.34738318959802	-255.34738318959802	9.236476722599999	1998.3935232774002	189.54211632337905	0.3577432390543591	-75.20518738497195
160000	-396.22112328350283	-164.15923598645358	-232.06188729704922	-232.06188729704922	9.236476722599999	1998.3935232774002	189.54211632337905	0.3069908859961634	-74.69361034766708
160500	-406.5592787802112	-158.9610279261389	-247.59825085407226	-247.59825085407226	9.236476722599999	1998.3935232774002	189.54211632337905	0.504305242598697	-75.9812963830074
161000	-404.9306022913136	-159.03713790893744	-245.89346438237618	-245.89346438237618	9.236476722599999	1998.3935232774002	189.54211632337905	0.5158489618388141	-74.0775402418832
161500	-356.3288041601029	-128.8566562791161	-227.47214788098682	-227.47214788098682	9.236476722599999	1998.3935232774002	189.54211632337905	0.2664765615120777	-76.69730269055081
162000	-371.64038001603126	-140.13383029318305	-231.5065497228482	-231.5065497228482	9.236476722599999	1998.3935232774002	189.54211632337905	0.5275971542362716	-73.19599335078013
162500	-367.3384677402998	-135.30666940163925	-232.03179833866054	-232.03179833866054	9.236476722599999	1998.3935232774002	189.54211632337905	0.3232037827465519	-73.83058841955535
163000	-380.4660939665256	-129.53726058829426	-250.92883337823133	-250.92883337823133	9.236476722599999	1998.3935232774002	189.54211632337905	0.3819817327904178	-73.90323638090673
163500	-364.1079126916926	-117.33922464235455	-246.76868804933804	-246.76868804933804	9.236476722599999	1998.3935232774002	189.54211632337905	0.3430893193750345	-74.47966921403457
164000	-413.84188975409376	-179.96516479763676	-233.876724956457	-233.876724956457	9.236476722599999	1998.3935232774002	189.54211632337905	0.41358672322060025	-75.11206434694324
164500	-373.3536424764886	-139.93349504881215	-233.42014742767643	-233.42014742767643	9.236476722599999	1998.3935232774002	189.54211632337905	0.32500649610801086	-75.92608563570728
165000	-386.5791669391289	-149.8245774454489	-236.75458949368002	-236.75458949368002	9.236476722599999	1998.3935232774002	189.54211632337905	0.30180836291250923	-75.96434293136902
165500	-402.6558794199453	-168.49549730133168	-234.1603821186136	-234.1603821186136	9.236476722599999	1998.3935232774002	189.54211632337905	0.2916022394281451	-74.3126874786878
166000	-383.217558393388	-151.63602125825446	-231.58153713513352	-231.58153713513352	9.236476722599999	1998.3935232774002	189.54211632337905	0.3304525076773264	-74.43222324724084
