# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Jan 30 16:38:24 CET 2023 [seed=1289]
# -seed 1289 WNV_HMC_Cauchy_lat.xml
state	joint	prior	likelihood	location.traitLikelihood	treeModel.rootHeight	age(root)	treeLength	location.variance.diagonal	lat.207.1
168500	-326.9152952629316	-150.33981807988388	-176.5754771830477	-176.5754771830477	9.236476722599999	1998.3935232774002	189.54211632337905	0.098392210070423	40.73883419366127
169000	-309.78250527764317	-135.33720726170637	-174.44529801593683	-174.44529801593683	9.236476722599999	1998.3935232774002	189.54211632337905	0.0978097225058237	41.722169061776455
169500	-351.01122129038725	-150.8668833213074	-200.14433796907986	-200.14433796907986	9.236476722599999	1998.3935232774002	189.54211632337905	0.17391873587772294	41.76363273444934
170000	-359.4465121286275	-170.28112983076736	-189.16538229786013	-189.16538229786013	9.236476722599999	1998.3935232774002	189.54211632337905	0.22602452611099186	40.55392071599216
170500	-318.99821482443514	-122.47472888090716	-196.523485943528	-196.523485943528	9.236476722599999	1998.3935232774002	189.54211632337905	0.1596991362763961	41.642033589285155
171000	-318.37592986556285	-135.38491527328551	-182.99101459227734	-182.99101459227734	9.236476722599999	1998.3935232774002	189.54211632337905	0.16689125911390362	41.3200045810841
171500	-289.0653751732941	-107.87407923415628	-181.1912959391378	-181.1912959391378	9.236476722599999	1998.3935232774002	189.54211632337905	0.10976399739455647	41.78105440604105
172000	-304.45739692653206	-128.08115352213545	-176.3762434043966	-176.3762434043966	9.236476722599999	1998.3935232774002	189.54211632337905	0.09679589530073646	40.377051632871215
172500	-337.90665791573633	-161.36991488121456	-176.5367430345218	-176.5367430345218	9.236476722599999	1998.3935232774002	189.54211632337905	0.11863899829374935	40.77270880092491
173000	-384.12487605748595	-200.58266901617895	-183.54220704130702	-183.54220704130702	9.236476722599999	1998.3935232774002	189.54211632337905	0.1807490102732699	41.11322240506365
173500	-324.3900079613048	-135.9805712511038	-188.40943671020096	-188.40943671020096	9.236476722599999	1998.3935232774002	189.54211632337905	0.14233285105608115	41.24285289400487
174000	-323.7663198509042	-136.43237573864639	-187.3339441122578	-187.3339441122578	9.236476722599999	1998.3935232774002	189.54211632337905	0.10747824423321758	41.854979517315364
174500	-317.1116840738526	-133.48603396186599	-183.6256501119866	-183.6256501119866	9.236476722599999	1998.3935232774002	189.54211632337905	0.1611436167369107	42.69756592930045
175000	-288.96972905233724	-120.88282746074307	-168.0869015915942	-168.0869015915942	9.236476722599999	1998.3935232774002	189.54211632337905	0.06398733282208353	40.97140669156105
175500	-319.25143391877555	-136.73976684005876	-182.5116670787168	-182.5116670787168	9.236476722599999	1998.3935232774002	189.54211632337905	0.11377951784257366	40.928115886896855
176000	-320.2465987875573	-138.4685695343673	-181.77802925318997	-181.77802925318997	9.236476722599999	1998.3935232774002	189.54211632337905	0.11395921638256722	42.594114176389226
176500	-342.1035183112474	-147.5067283498338	-194.59678996141363	-194.59678996141363	9.236476722599999	1998.3935232774002	189.54211632337905	0.14534398194016154	42.64728965795379
177000	-297.92418211962126	-109.58213641607779	-188.34204570354345	-188.34204570354345	9.236476722599999	1998.3935232774002	189.54211632337905	0.12629733718329145	41.943475948239154
177500	-309.19139505211285	-134.91751024582663	-174.27388480628625	-174.27388480628625	9.236476722599999	1998.3935232774002	189.54211632337905	0.12419257072482463	41.124397135457784
178000	-355.64645647547775	-153.98346436526003	-201.66299211021771	-201.66299211021771	9.236476722599999	1998.3935232774002	189.54211632337905	0.23058710972778562	41.41363219066054
178500	-315.33580478811444	-126.49490453134497	-188.8409002567695	-188.8409002567695	9.236476722599999	1998.3935232774002	189.54211632337905	0.1272827621103349	40.79251555180362
179000	-382.08438583512805	-183.4097794504248	-198.67460638470325	-198.67460638470325	9.236476722599999	1998.3935232774002	189.54211632337905	0.22940021927882698	39.29328045387828
179500	-303.0233800071847	-123.74786533741886	-179.27551466976584	-179.27551466976584	9.236476722599999	1998.3935232774002	189.54211632337905	0.07118086157869143	41.68684912781917
180000	-351.07645570062647	-137.2613929379027	-213.81506276272376	-213.81506276272376	9.236476722599999	1998.3935232774002	189.54211632337905	0.17798357844532728	43.15253919256259
180500	-400.7626638168839	-208.84922336375837	-191.9134404531255	-191.9134404531255	9.236476722599999	1998.3935232774002	189.54211632337905	0.21465280617017957	40.899989490167
181000	-334.22750325978586	-145.1141128522459	-189.11339040753998	-189.11339040753998	9.236476722599999	1998.3935232774002	189.54211632337905	0.1639271059817019	40.808169371593856
181500	-344.2737183204742	-157.35525370475034	-186.91846461572385	-186.91846461572385	9.236476722599999	1998.3935232774002	189.54211632337905	0.1613372186650639	42.093057242398174
182000	-313.05736722035374	-135.68163002200467	-177.37573719834904	-177.37573719834904	9.236476722599999	1998.3935232774002	189.54211632337905	0.11805070838221728	43.77025690378728
182500	-310.6099232363058	-123.38123386356355	-187.22868937274228	-187.22868937274228	9.236476722599999	1998.3935232774002	189.54211632337905	0.11979664718410762	40.94014821164
183000	-317.63356069286283	-142.49423045001245	-175.1393302428504	-175.1393302428504	9.236476722599999	1998.3935232774002	189.54211632337905	0.08259311609938512	42.894831975047104
183500	-301.8688708902753	-129.7741659870022	-172.0947049032731	-172.0947049032731	9.236476722599999	1998.3935232774002	189.54211632337905	0.07324914785778673	39.58125278620853
184000	-284.0059585213319	-96.12960197157149	-187.87635654976037	-187.87635654976037	9.236476722599999	1998.3935232774002	189.54211632337905	0.10731248901127978	41.77420306470265
184500	-325.02656757238793	-144.12331384359652	-180.9032537287914	-180.9032537287914	9.236476722599999	1998.3935232774002	189.54211632337905	0.14844103836294073	39.24066939596749
185000	-369.7619921057891	-167.82371081651536	-201.93828128927373	-201.93828128927373	9.236476722599999	1998.3935232774002	189.54211632337905	0.2503766085502331	40.51427079965213
185500	-299.0767376645498	-110.55685861908158	-188.51987904546823	-188.51987904546823	9.236476722599999	1998.3935232774002	189.54211632337905	0.1356353769128826	40.525951880459004
186000	-302.10927765841797	-122.34944767456932	-179.75982998384865	-179.75982998384865	9.236476722599999	1998.3935232774002	189.54211632337905	0.1005114757287016	40.61928593825338
186500	-324.59482248303937	-134.16349933191503	-190.4313231511243	-190.4313231511243	9.236476722599999	1998.3935232774002	189.54211632337905	0.12780941792765094	40.43592942606891
187000	-361.29216046738463	-173.02390298622424	-188.26825748116042	-188.26825748116042	9.236476722599999	1998.3935232774002	189.54211632337905	0.16518892080251252	40.03975424586512
187500	-348.76423835820987	-164.16171073673345	-184.6025276214764	-184.6025276214764	9.236476722599999	1998.3935232774002	189.54211632337905	0.12630763386151653	41.61581165840487
188000	-339.35407455330335	-156.49466141815833	-182.859413135145	-182.859413135145	9.236476722599999	1998.3935232774002	189.54211632337905	0.1535196633990947	42.90022174041009
188500	-342.2959577776849	-139.36925549469294	-202.92670228299198	-202.92670228299198	9.236476722599999	1998.3935232774002	189.54211632337905	0.17085110183901445	41.965452207173186
189000	-348.7908190801695	-160.2142810012827	-188.57653807888684	-188.57653807888684	9.236476722599999	1998.3935232774002	189.54211632337905	0.15950295819412733	42.725328599873194
189500	-323.60739915359596	-144.7796628079507	-178.82773634564526	-178.82773634564526	9.236476722599999	1998.3935232774002	189.54211632337905	0.09330979045398534	42.54180360001214
190000	-323.94141427957493	-130.6247979135709	-193.31661636600404	-193.31661636600404	9.236476722599999	1998.3935232774002	189.54211632337905	0.12975299913638114	42.44905131942304
190500	-313.6556717996818	-126.38929349439599	-187.2663783052858	-187.2663783052858	9.236476722599999	1998.3935232774002	189.54211632337905	0.11687315618907923	40.95237505166808
191000	-320.2108099372032	-123.2475523733905	-196.96325756381268	-196.96325756381268	9.236476722599999	1998.3935232774002	189.54211632337905	0.2074257189942154	40.611558718496845
191500	-364.3373231012165	-173.6700088767993	-190.66731422441723	-190.66731422441723	9.236476722599999	1998.3935232774002	189.54211632337905	0.1864095283672091	41.4325151268362
192000	-337.35169833967086	-156.33962099771634	-181.01207734195455	-181.01207734195455	9.236476722599999	1998.3935232774002	189.54211632337905	0.12706109250993058	40.811175391386506
192500	-331.9350784905699	-137.57394135477585	-194.36113713579402	-194.36113713579402	9.236476722599999	1998.3935232774002	189.54211632337905	0.19523387339503995	42.28576992091308
193000	-360.5246195249681	-178.06284498808895	-182.46177453687918	-182.46177453687918	9.236476722599999	1998.3935232774002	189.54211632337905	0.2021317278113988	42.56021684722064
193500	-333.413507349983	-148.78989360279658	-184.6236137471864	-184.6236137471864	9.236476722599999	1998.3935232774002	189.54211632337905	0.12360234564761603	41.027173901218035
194000	-338.08969192780114	-152.13778988713966	-185.9519020406615	-185.9519020406615	9.236476722599999	1998.3935232774002	189.54211632337905	0.19306072795350598	41.88352497040387
194500	-375.06193302443796	-192.2896679122148	-182.77226511222318	-182.77226511222318	9.236476722599999	1998.3935232774002	189.54211632337905	0.22508527433552655	42.99019911189426
195000	-335.85412426917566	-146.27982477497008	-189.57429949420558	-189.57429949420558	9.236476722599999	1998.3935232774002	189.54211632337905	0.11427318386596066	40.44318472934466
195500	-348.843704386412	-162.46852018944122	-186.37518419697082	-186.37518419697082	9.236476722599999	1998.3935232774002	189.54211632337905	0.162025630561488	40.57475976212617
196000	-358.9907070413187	-156.86366176710936	-202.1270452742093	-202.1270452742093	9.236476722599999	1998.3935232774002	189.54211632337905	0.26279376697939527	40.69350680716159
196500	-288.2434576974095	-104.08087566106676	-184.16258203634274	-184.16258203634274	9.236476722599999	1998.3935232774002	189.54211632337905	0.11701979217914998	40.824895610911746
197000	-372.07849740452264	-174.88378689964503	-197.19471050487758	-197.19471050487758	9.236476722599999	1998.3935232774002	189.54211632337905	0.2692252845026657	42.18069228844429
197500	-343.7840765319885	-165.74154562806459	-178.0425309039239	-178.0425309039239	9.236476722599999	1998.3935232774002	189.54211632337905	0.16883806792541933	39.56186939068945
198000	-352.93349038520716	-161.92130414465592	-191.01218624055127	-191.01218624055127	9.236476722599999	1998.3935232774002	189.54211632337905	0.20753070736499668	43.07713222855468
198500	-353.9278418951154	-157.24588168471067	-196.68196021040472	-196.68196021040472	9.236476722599999	1998.3935232774002	189.54211632337905	0.24820238867663966	41.53864835189946
199000	-354.3704281973845	-173.85876890532043	-180.51165929206408	-180.51165929206408	9.236476722599999	1998.3935232774002	189.54211632337905	0.22027260523700792	40.6847570486344
199500	-298.40909379897255	-106.46648638422909	-191.9426074147435	-191.9426074147435	9.236476722599999	1998.3935232774002	189.54211632337905	0.12325307651132372	41.02893534736732
200000	-331.41607064276855	-147.1599116584333	-184.25615898433526	-184.25615898433526	9.236476722599999	1998.3935232774002	189.54211632337905	0.1477842265352223	40.89622694202143
200500	-310.3782436067333	-131.6484520245282	-178.72979158220508	-178.72979158220508	9.236476722599999	1998.3935232774002	189.54211632337905	0.10485026423610612	42.207864002272636
201000	-345.56932500945584	-149.40213842875204	-196.16718658070377	-196.16718658070377	9.236476722599999	1998.3935232774002	189.54211632337905	0.17078457792083357	41.37584565510564
201500	-375.3382803053786	-189.0663820682191	-186.2718982371595	-186.2718982371595	9.236476722599999	1998.3935232774002	189.54211632337905	0.21591336477844225	41.19054068051659
202000	-340.4282144571217	-139.46016495792082	-200.96804949920087	-200.96804949920087	9.236476722599999	1998.3935232774002	189.54211632337905	0.19597219153526996	41.008798658847475
202500	-300.94331842718475	-128.01592288249984	-172.9273955446849	-172.9273955446849	9.236476722599999	1998.3935232774002	189.54211632337905	0.09967531582552681	40.97082981937992
203000	-364.3296083395435	-176.72611219127975	-187.6034961482637	-187.6034961482637	9.236476722599999	1998.3935232774002	189.54211632337905	0.2125712700068155	41.2358245618678
203500	-329.1604221942762	-143.21139419261198	-185.94902800166423	-185.94902800166423	9.236476722599999	1998.3935232774002	189.54211632337905	0.11410906951163033	40.729993017951884
204000	-335.05530887382713	-138.1248749048804	-196.93043396894672	-196.93043396894672	9.236476722599999	1998.3935232774002	189.54211632337905	0.15510105922928663	40.85164834883551
204500	-361.28352482502737	-184.98107253928632	-176.30245228574105	-176.30245228574105	9.236476722599999	1998.3935232774002	189.54211632337905	0.14835505882490138	40.89970285078982
205000	-316.35753701114754	-138.8349337951808	-177.52260321596677	-177.52260321596677	9.236476722599999	1998.3935232774002	189.54211632337905	0.08728986713884532	40.89153656672258
205500	-344.471006885673	-163.66000970712983	-180.81099717854318	-180.81099717854318	9.236476722599999	1998.3935232774002	189.54211632337905	0.14674148512663257	41.85621657608632
206000	-358.0939522035863	-176.40926739939172	-181.68468480419457	-181.68468480419457	9.236476722599999	1998.3935232774002	189.54211632337905	0.1634302863234905	42.307836277475964
206500	-317.95531331286867	-148.52950987781853	-169.42580343505014	-169.42580343505014	9.236476722599999	1998.3935232774002	189.54211632337905	0.1051404294869516	40.93756511425555
207000	-285.7538113103491	-117.38189922460458	-168.37191208574453	-168.37191208574453	9.236476722599999	1998.3935232774002	189.54211632337905	0.08395831314405415	42.44638218060372
207500	-346.6620261910557	-167.31534482184549	-179.34668136921022	-179.34668136921022	9.236476722599999	1998.3935232774002	189.54211632337905	0.17178694361201174	41.25685634854943
208000	-329.69088106808294	-151.05984133995466	-178.6310397281283	-178.6310397281283	9.236476722599999	1998.3935232774002	189.54211632337905	0.12900068310481339	41.060095060354804
208500	-340.394944150462	-154.76371235707558	-185.6312317933864	-185.6312317933864	9.236476722599999	1998.3935232774002	189.54211632337905	0.17390404340872528	42.164274455392814
209000	-307.1368212911252	-124.56072168449495	-182.57609960663027	-182.57609960663027	9.236476722599999	1998.3935232774002	189.54211632337905	0.1209917517950814	40.51169376823502
209500	-302.99568473289094	-124.31516316682502	-178.68052156606592	-178.68052156606592	9.236476722599999	1998.3935232774002	189.54211632337905	0.10053797690859721	42.828102437991745
210000	-294.2826001634814	-117.48024944363614	-176.80235071984526	-176.80235071984526	9.236476722599999	1998.3935232774002	189.54211632337905	0.10101187763062415	42.91979695881276
210500	-319.9310911787993	-121.09947661752433	-198.83161456127496	-198.83161456127496	9.236476722599999	1998.3935232774002	189.54211632337905	0.2234927492157381	40.86105833421391
211000	-368.2380678547821	-178.3467947715488	-189.8912730832333	-189.8912730832333	9.236476722599999	1998.3935232774002	189.54211632337905	0.1723046140234027	40.965065173577656
211500	-345.6008335775881	-152.1352440222073	-193.46558955538077	-193.46558955538077	9.236476722599999	1998.3935232774002	189.54211632337905	0.20651321184346852	41.07507277189154
212000	-363.59515089255876	-180.0130067574042	-183.58214413515458	-183.58214413515458	9.236476722599999	1998.3935232774002	189.54211632337905	0.22733981030455555	42.044013110555376
212500	-351.94654273424294	-167.2274119858665	-184.71913074837641	-184.71913074837641	9.236476722599999	1998.3935232774002	189.54211632337905	0.12665767931675462	42.792218385069845
213000	-350.76203392753024	-169.62975930091417	-181.13227462661607	-181.13227462661607	9.236476722599999	1998.3935232774002	189.54211632337905	0.15337165157230673	42.140372551087125
213500	-395.2588970866244	-181.53267243191408	-213.72622465471034	-213.72622465471034	9.236476722599999	1998.3935232774002	189.54211632337905	0.3700070806689285	40.92373407699992
214000	-283.77376555779125	-100.72951540078657	-183.04425015700468	-183.04425015700468	9.236476722599999	1998.3935232774002	189.54211632337905	0.09251346649313169	41.169377884061284
214500	-307.6338928549053	-121.25803504997056	-186.37585780493472	-186.37585780493472	9.236476722599999	1998.3935232774002	189.54211632337905	0.162279272963974	41.5301524996004
215000	-362.854818058055	-167.59622927482727	-195.25858878322774	-195.25858878322774	9.236476722599999	1998.3935232774002	189.54211632337905	0.26025971835753375	42.456547140746096
215500	-370.7338254401403	-167.3425979711619	-203.39122746897843	-203.39122746897843	9.236476722599999	1998.3935232774002	189.54211632337905	0.2749727112564292	40.69336287954074
216000	-316.7090741785497	-124.52574241444579	-192.18333176410394	-192.18333176410394	9.236476722599999	1998.3935232774002	189.54211632337905	0.12128866580732195	41.2618074413267
216500	-344.06458851082033	-144.14373297920523	-199.9208555316151	-199.9208555316151	9.236476722599999	1998.3935232774002	189.54211632337905	0.26846687235361455	43.00492336522684
217000	-362.0981540740883	-163.38193791767787	-198.71621615641044	-198.71621615641044	9.236476722599999	1998.3935232774002	189.54211632337905	0.28653145518626466	41.24477225845826
217500	-353.18171584326444	-161.5686076103588	-191.6131082329056	-191.6131082329056	9.236476722599999	1998.3935232774002	189.54211632337905	0.20511468153536927	42.95759633175421
218000	-317.9823048249782	-133.72115837197134	-184.26114645300683	-184.26114645300683	9.236476722599999	1998.3935232774002	189.54211632337905	0.0961461196794203	40.853508955556336
218500	-385.84329993050335	-186.71704212056878	-199.12625780993454	-199.12625780993454	9.236476722599999	1998.3935232774002	189.54211632337905	0.37493200765916246	40.28556641612537
219000	-311.71931770018097	-129.57047739405698	-182.148840306124	-182.148840306124	9.236476722599999	1998.3935232774002	189.54211632337905	0.1189081790305884	41.71095223636731
219500	-330.87428730644126	-144.23767284713503	-186.6366144593062	-186.6366144593062	9.236476722599999	1998.3935232774002	189.54211632337905	0.12151985438984035	40.04266542575325
220000	-328.30661898132615	-151.0003311243692	-177.30628785695694	-177.30628785695694	9.236476722599999	1998.3935232774002	189.54211632337905	0.13302157824465055	40.51786441068887
220500	-308.32572031709344	-128.7591563324097	-179.56656398468377	-179.56656398468377	9.236476722599999	1998.3935232774002	189.54211632337905	0.13291867419218947	40.960916368799744
221000	-346.9603271600221	-153.36250323085588	-193.59782392916622	-193.59782392916622	9.236476722599999	1998.3935232774002	189.54211632337905	0.20165921184001875	41.66758020738935
221500	-344.0381377564862	-149.34007241884942	-194.6980653376368	-194.6980653376368	9.236476722599999	1998.3935232774002	189.54211632337905	0.22141824699617582	40.758548451271615
222000	-358.68152593855234	-171.17405904533877	-187.50746689321355	-187.50746689321355	9.236476722599999	1998.3935232774002	189.54211632337905	0.1854471866019484	40.85965578411347
222500	-291.7861987347003	-106.1163484408633	-185.66985029383696	-185.66985029383696	9.236476722599999	1998.3935232774002	189.54211632337905	0.14514730346258445	41.13708666856836
223000	-353.7506848457774	-156.7454866020342	-197.0051982437432	-197.0051982437432	9.236476722599999	1998.3935232774002	189.54211632337905	0.19793135082659136	41.79711710120112
223500	-325.3276617134287	-137.74272867788466	-187.58493303554405	-187.58493303554405	9.236476722599999	1998.3935232774002	189.54211632337905	0.14127599802502183	42.05361238045981
224000	-344.58730046879464	-154.515497380962	-190.07180308783262	-190.07180308783262	9.236476722599999	1998.3935232774002	189.54211632337905	0.15628012322175738	40.62774833306528
224500	-362.15416563399924	-180.0837300284055	-182.0704356055937	-182.0704356055937	9.236476722599999	1998.3935232774002	189.54211632337905	0.1464870162444925	40.754241282799896
225000	-307.1070876240706	-154.95885238066978	-152.14823524340076	-152.14823524340076	9.236476722599999	1998.3935232774002	189.54211632337905	0.057630635357629446	40.89532070263869
225500	-353.21456423649545	-160.33115921157514	-192.88340502492028	-192.88340502492028	9.236476722599999	1998.3935232774002	189.54211632337905	0.17398966797452006	41.2450615430091
226000	-375.63082057437015	-181.9229910814043	-193.70782949296586	-193.70782949296586	9.236476722599999	1998.3935232774002	189.54211632337905	0.19908649651843158	41.01145513373299
226500	-367.0645434812955	-164.74741186069994	-202.31713162059557	-202.31713162059557	9.236476722599999	1998.3935232774002	189.54211632337905	0.16945629537026885	40.567733753102225
227000	-364.31641866267	-184.866782062306	-179.44963660036402	-179.44963660036402	9.236476722599999	1998.3935232774002	189.54211632337905	0.17585140134714053	41.30311096791329
227500	-321.09324935582936	-133.49347538788905	-187.59977396794028	-187.59977396794028	9.236476722599999	1998.3935232774002	189.54211632337905	0.14693072629887344	42.76580275299912
228000	-333.32699319404827	-138.8991314110683	-194.42786178297996	-194.42786178297996	9.236476722599999	1998.3935232774002	189.54211632337905	0.17534516246576953	42.87172634458664
228500	-296.2055941989988	-103.35647902919752	-192.84911516980128	-192.84911516980128	9.236476722599999	1998.3935232774002	189.54211632337905	0.13723333672746318	41.83787303879466
229000	-372.79438012542266	-181.19351458052554	-191.60086554489715	-191.60086554489715	9.236476722599999	1998.3935232774002	189.54211632337905	0.22439812689347996	41.41965657352352
229500	-330.11621841362916	-154.2221600925023	-175.89405832112686	-175.89405832112686	9.236476722599999	1998.3935232774002	189.54211632337905	0.10711202431908244	40.94800681768575
230000	-344.5338660568851	-149.1922413219291	-195.34162473495599	-195.34162473495599	9.236476722599999	1998.3935232774002	189.54211632337905	0.1658281009766932	41.20038416268525
230500	-344.6902892502978	-158.8110766633553	-185.8792125869425	-185.8792125869425	9.236476722599999	1998.3935232774002	189.54211632337905	0.19502713479234687	42.79301094198145
231000	-296.7568551491603	-126.3507440414485	-170.40611110771178	-170.40611110771178	9.236476722599999	1998.3935232774002	189.54211632337905	0.11606372529673556	40.91887894604502
231500	-334.1081733669683	-155.4665020922261	-178.64167127474218	-178.64167127474218	9.236476722599999	1998.3935232774002	189.54211632337905	0.153775897077741	41.76241119967262
232000	-292.9210790126602	-105.22510114180088	-187.6959778708593	-187.6959778708593	9.236476722599999	1998.3935232774002	189.54211632337905	0.12982683510326237	40.92053446448257
232500	-328.08269464600136	-146.91709369674643	-181.16560094925492	-181.16560094925492	9.236476722599999	1998.3935232774002	189.54211632337905	0.15166606289416473	40.85878890871821
233000	-347.15648066192847	-147.5639264444177	-199.59255421751078	-199.59255421751078	9.236476722599999	1998.3935232774002	189.54211632337905	0.23147738764078257	41.77900901833143
233500	-301.3718966957231	-122.13576544301073	-179.23613125271234	-179.23613125271234	9.236476722599999	1998.3935232774002	189.54211632337905	0.10383970354371691	41.1957300641975
234000	-322.6399244068918	-143.76110251299218	-178.8788218938996	-178.8788218938996	9.236476722599999	1998.3935232774002	189.54211632337905	0.11207722608244552	40.67265187603423
234500	-324.43692209249497	-141.31533945220946	-183.1215826402855	-183.1215826402855	9.236476722599999	1998.3935232774002	189.54211632337905	0.1430483319748938	40.61238532788309
235000	-337.2826310221741	-147.49067214536325	-189.79195887681084	-189.79195887681084	9.236476722599999	1998.3935232774002	189.54211632337905	0.22241723669584096	40.85267938369084
235500	-381.9976423102323	-198.60630729499036	-183.391335015242	-183.391335015242	9.236476722599999	1998.3935232774002	189.54211632337905	0.16885109224432826	40.96802727433574
236000	-304.2027782290121	-134.0921964910896	-170.11058173792247	-170.11058173792247	9.236476722599999	1998.3935232774002	189.54211632337905	0.10303453387225381	42.327186271719576
236500	-310.9057780148258	-116.51114219722119	-194.39463581760458	-194.39463581760458	9.236476722599999	1998.3935232774002	189.54211632337905	0.2204087196092419	41.66472726952486
237000	-347.7826804367263	-163.32838992777363	-184.45429050895268	-184.45429050895268	9.236476722599999	1998.3935232774002	189.54211632337905	0.1677678255512452	40.870375760131175
237500	-310.4669838785246	-127.06363503052336	-183.4033488480013	-183.4033488480013	9.236476722599999	1998.3935232774002	189.54211632337905	0.1415940282068585	40.47404393524283
238000	-397.90322881553834	-191.46579209609052	-206.4374367194478	-206.4374367194478	9.236476722599999	1998.3935232774002	189.54211632337905	0.3288534090324887	42.10002814454345
238500	-273.145689032968	-94.79405705791814	-178.35163197504988	-178.35163197504988	9.236476722599999	1998.3935232774002	189.54211632337905	0.08681763917180457	42.34614782296806
239000	-318.00427466452777	-148.55627590181408	-169.44799876271372	-169.44799876271372	9.236476722599999	1998.3935232774002	189.54211632337905	0.0984343155944994	42.67057882326351
239500	-356.2108915436726	-160.38698327991963	-195.8239082637529	-195.8239082637529	9.236476722599999	1998.3935232774002	189.54211632337905	0.24359112212498635	40.630909363028486
240000	-358.07216248738166	-159.98584876925608	-198.0863137181256	-198.0863137181256	9.236476722599999	1998.3935232774002	189.54211632337905	0.25034934133642245	40.95568749547429
240500	-310.9732844819217	-133.08591911672266	-177.8873653651991	-177.8873653651991	9.236476722599999	1998.3935232774002	189.54211632337905	0.12144918194182844	40.1485471928553
241000	-339.2336529989217	-143.98910638703163	-195.2445466118901	-195.2445466118901	9.236476722599999	1998.3935232774002	189.54211632337905	0.16589338567055392	42.85193427028654
241500	-360.19057454101926	-158.15429516321805	-202.03627937780118	-202.03627937780118	9.236476722599999	1998.3935232774002	189.54211632337905	0.21046511530451084	41.477951355860206
242000	-354.11016867639785	-169.53425566565102	-184.57591301074683	-184.57591301074683	9.236476722599999	1998.3935232774002	189.54211632337905	0.1508134187028368	41.19990805724765
242500	-339.5320941828853	-150.4613847567169	-189.0707094261684	-189.0707094261684	9.236476722599999	1998.3935232774002	189.54211632337905	0.15195165374105243	42.48666474173547
243000	-283.6626188957962	-99.79233798762047	-183.87028090817572	-183.87028090817572	9.236476722599999	1998.3935232774002	189.54211632337905	0.14352259570608605	41.25973449431594
243500	-299.2728315059167	-118.50243845617217	-180.77039304974454	-180.77039304974454	9.236476722599999	1998.3935232774002	189.54211632337905	0.11259339664195975	42.676137244939866
244000	-359.2987816280862	-163.93845372017597	-195.36032790791026	-195.36032790791026	9.236476722599999	1998.3935232774002	189.54211632337905	0.23158035733353344	42.34379267973847
244500	-413.2834172547834	-218.92031751929025	-194.36309973549314	-194.36309973549314	9.236476722599999	1998.3935232774002	189.54211632337905	0.22709381988109748	40.58160872998875
245000	-306.5436093603116	-131.05337129072743	-175.4902380695842	-175.4902380695842	9.236476722599999	1998.3935232774002	189.54211632337905	0.13665624973068127	40.88698764412275
245500	-350.05656537000186	-163.3850695031676	-186.67149586683428	-186.67149586683428	9.236476722599999	1998.3935232774002	189.54211632337905	0.1544807504182211	42.494073716041505
246000	-322.6523995184761	-144.86292293099092	-177.78947658748518	-177.78947658748518	9.236476722599999	1998.3935232774002	189.54211632337905	0.1457489555356216	41.02950721217853
246500	-304.75548410516495	-123.55991739684664	-181.1955667083183	-181.1955667083183	9.236476722599999	1998.3935232774002	189.54211632337905	0.0903733531679064	40.98882147649251
247000	-306.15745279707176	-132.00324938197718	-174.15420341509457	-174.15420341509457	9.236476722599999	1998.3935232774002	189.54211632337905	0.09113560055440413	42.47029340747488
247500	-333.24637757280686	-152.98498275292138	-180.26139481988545	-180.26139481988545	9.236476722599999	1998.3935232774002	189.54211632337905	0.11320564207581796	40.957279888363864
248000	-338.9481342026387	-161.36435624477076	-177.5837779578679	-177.5837779578679	9.236476722599999	1998.3935232774002	189.54211632337905	0.11969749554578817	40.75721677759085
248500	-310.0601252022507	-133.80574698967507	-176.2543782125756	-176.2543782125756	9.236476722599999	1998.3935232774002	189.54211632337905	0.11899294532375984	41.00667093448119
249000	-346.5629885285558	-151.8991538414841	-194.6638346870717	-194.6638346870717	9.236476722599999	1998.3935232774002	189.54211632337905	0.18434213356346296	41.705804457547906
249500	-299.72097321908507	-132.3012177498932	-167.4197554691919	-167.4197554691919	9.236476722599999	1998.3935232774002	189.54211632337905	0.09282977424159158	42.01312449460109
250000	-389.9185418652923	-193.81072713810786	-196.10781472718443	-196.10781472718443	9.236476722599999	1998.3935232774002	189.54211632337905	0.22070433786043886	43.196187980333576
250500	-332.0467140728954	-152.22028260462463	-179.82643146827078	-179.82643146827078	9.236476722599999	1998.3935232774002	189.54211632337905	0.15310361153530946	41.840381011210674
251000	-312.69166696820525	-134.1762572141656	-178.51540975403967	-178.51540975403967	9.236476722599999	1998.3935232774002	189.54211632337905	0.11003458074194732	40.46536845481991
251500	-329.3792101402982	-144.10572594067332	-185.27348419962487	-185.27348419962487	9.236476722599999	1998.3935232774002	189.54211632337905	0.12404816324396692	43.23152792468198
252000	-353.48158153322356	-169.35203081923277	-184.1295507139908	-184.1295507139908	9.236476722599999	1998.3935232774002	189.54211632337905	0.1468836662017337	42.407872443289875
252500	-408.6275201227952	-210.36284287706724	-198.26467724572794	-198.26467724572794	9.236476722599999	1998.3935232774002	189.54211632337905	0.34697222315321036	42.128397990633154
253000	-339.34730347981474	-148.05142505115214	-191.29587842866258	-191.29587842866258	9.236476722599999	1998.3935232774002	189.54211632337905	0.18743391942251247	42.40453364554025
253500	-363.5311267065945	-160.6044429141839	-202.92668379241059	-202.92668379241059	9.236476722599999	1998.3935232774002	189.54211632337905	0.30163405171552105	42.48431976482373
